theta,phi,time,NN,NP,NT,NB,PN,PP,PT,PB
41.25 ,244.71 ,1163.9747,1.266465676,2.542823378,3.20605015,1.040552354,0.022826408,0.020332444,0.027042394,0.020073965
40.92 ,297.23 ,509.2451,2.515378265,1.272008045,3.226717252,1.028622458,0.043192259,0.044070475,0.053140051,0.055998245
40.81 ,74.74 ,584.678,0.042709902,0.049608017,0.088500313,0.056638253,2.311570879,1.55890447,3.182353601,1.067038268
41.89 ,139.66 ,1073.4559,0.026474544,0.024652762,0.037227223,0.02684193,0.972839114,2.646268889,3.156966246,0.79714889
42.43 ,172.12 ,1221.9045,0.064337605,0.119714661,0.042553456,0.023930288,0.800293789,2.12799556,1.931063129,1.281524832
41.57 ,192.19 ,1257.3616,0.916974053,2.120295552,3.00990434,1.253088579,0.026324072,0.026408144,0.05517999,0.018563629
42.11 ,224.65 ,1321.7739,0.930368305,2.664588285,3.169009172,0.813808504,0.019664506,0.01847104,0.022931158,0.017978889
41.79 ,277.17 ,832.7235,2.197482243,1.864633363,3.141326307,1.090965876,0.03277077,0.027234111,0.033102774,0.057822441
42.32 ,309.63 ,328.1778,2.661777693,1.046586385,3.179217217,0.836894969,0.061782529,0.06496643,0.081579698,0.085754696
41.68 ,54.68 ,410.3096,0.060305342,0.0629411,0.087495263,0.073930029,2.587184392,1.066431505,3.177613921,0.822455472
42.22 ,87.14 ,595.3721,0.040815986,0.038678559,0.078415588,0.039812146,2.094692518,1.958825886,3.094933428,1.003723619
42.75 ,119.60 ,590.1137,0.041551733,0.045031028,0.080085782,0.053512239,1.161292064,2.634349589,3.134251874,0.870326584
43.27 ,152.06 ,1436.8084,0.019173882,0.01910597,0.028305246,0.020399132,1.077998894,2.619303412,3.067006204,1.012474925
42.96 ,204.59 ,1603.4433,1.063357425,2.525390843,3.064889367,1.039193092,0.01799013,0.017979988,0.021410664,0.015992072
43.48 ,237.05 ,1165.9194,1.09674481,2.716010256,3.120237295,0.854846731,0.021927015,0.020720472,0.023830983,0.019203574
42.64 ,257.11 ,1013.8695,1.664766273,2.39846325,3.128655414,1.088453058,0.025620426,0.02295773,0.026867562,0.029065088
43.17 ,289.57 ,636.9408,2.491025914,1.522424469,3.119659697,1.081060143,0.036179811,0.037073454,0.044611979,0.040296956
42.53 ,34.62 ,345.885,0.071526071,0.07361837,0.101088613,0.093048542,2.618007009,1.067601545,3.133817535,0.912113153
43.06 ,67.08 ,504.9731,0.047196858,0.072928887,0.162387142,0.05804199,2.534145991,1.37718692,3.100210386,0.977003942
43.58 ,99.54 ,602.4257,0.039292008,0.043705779,0.079434376,0.040452816,1.787509668,2.324221492,3.055031248,1.014856825
44.10 ,132.00 ,806.8558,0.035872247,0.031458132,0.061061932,0.042700017,0.951907039,2.752775478,3.087436989,0.74439322
43.79 ,184.52 ,1119.0399,0.763314643,1.799599269,2.80536497,1.081463535,0.099335467,0.282659742,0.027296272,0.021410479
44.31 ,216.98 ,1328.957,1.005824134,2.744575141,3.060186597,0.852307569,0.019475617,0.018573118,0.021920012,0.01721784
44.00 ,269.51 ,759.1958,2.076866405,2.14500156,3.044580533,1.070026643,0.031778198,0.027836716,0.029759259,0.054779101
44.41 ,79.48 ,615.1165,0.039393485,0.041958027,0.079666052,0.042347996,2.357667005,1.793038075,3.020773037,1.017105402
44.92 ,111.94 ,591.402,0.042547418,0.044864186,0.079051989,0.044974181,1.405886584,2.628913453,3.02758324,0.974713291
45.42 ,144.40 ,1196.9704,0.022295678,0.021463496,0.030576735,0.02281197,1.038155229,2.79170824,3.015215276,0.82327571
44.61 ,164.46 ,1592.0655,0.016915892,0.017263199,0.02456686,0.018504311,1.000435588,2.44388164,2.802631859,1.241788392
45.12 ,196.92 ,1457.1498,1.007886246,2.229552848,2.91089385,0.874610787,0.02098211,0.021074186,0.022831995,0.017438589
44.82 ,249.45 ,1037.515,1.463094605,2.628960339,3.044651269,1.05601696,0.024464394,0.021846708,0.026071058,0.021254985
45.32 ,281.91 ,744.78,2.444224902,1.815459908,3.012133747,1.099624984,0.029243487,0.028555662,0.034232949,0.028331846
44.51 ,301.97 ,362.6498,2.720663945,1.200472954,3.092435101,0.87383767,0.061548917,0.061335906,0.077244452,0.077524729
45.22 ,59.41 ,413.2573,0.057327104,0.063357911,0.091504958,0.075291629,2.716086742,1.19180756,3.029354227,0.820809607
46.22 ,124.34 ,657.8238,0.038986803,0.040012771,0.070278841,0.043962132,1.084355983,2.825288534,2.996816868,0.765743323
45.92 ,176.86 ,451.373,0.660063016,1.39413992,1.32899833,0.1456228,0.733590505,1.869325843,1.987818323,0.803911356
46.42 ,209.32 ,1402.5319,1.064815679,2.761964771,2.941095081,0.831349697,0.018842396,0.019106189,0.021016518,0.017056717
45.62 ,229.38 ,1125.4701,0.976831113,2.838538486,3.032992927,0.78548699,0.021020832,0.020081596,0.023311124,0.019062886
46.12 ,261.84 ,684.3274,1.904452203,2.425628987,2.967754318,1.101682039,0.038136336,0.031785231,0.041154447,0.038154159
46.02 ,39.35 ,331.3129,0.076144573,0.083237492,0.114934741,0.106050185,2.8081824,1.048524882,3.000783379,0.814691709
45.72 ,91.88 ,912.4729,0.027527289,0.030089314,0.052020249,0.02740253,2.07069109,2.208037916,2.951047482,1.018095318
47.01 ,104.27 ,669.2951,0.038172803,0.041246552,0.073812496,0.035475679,1.700815827,2.571263854,2.925601497,1.050553919
47.50 ,136.74 ,913.2832,0.028874003,0.02610947,0.040199236,0.030240688,0.972305104,2.90949871,2.948874373,0.78319953
46.72 ,156.80 ,1532.4151,0.018303968,0.018481728,0.025809682,0.02049015,1.102891651,2.698549774,2.89880298,1.101628759
47.21 ,189.26 ,557.3096,0.853016659,1.739124482,2.7240389,0.645781059,0.035024399,0.080962463,0.03901489,0.025504124
46.91 ,241.78 ,1040.3156,1.251739001,2.823894892,2.975737958,0.91196899,0.023542651,0.021662835,0.024840155,0.020689707
47.40 ,274.24 ,468.5882,2.326670725,2.11538947,2.902390672,1.10187977,0.046774968,0.045369376,0.066305751,0.071424882
46.62 ,294.31 ,473.1146,2.729092194,1.430359278,2.980958554,1.008737276,0.049472675,0.051569485,0.064442521,0.060498112
46.52 ,71.81 ,583.7375,0.038878344,0.044401548,0.083551525,0.042103115,2.603435138,1.589366468,2.95415513,1.028298061
48.27 ,116.67 ,666.5526,0.039214304,0.039690073,0.068388673,0.033492883,1.311596182,2.835019142,2.901401048,0.896384466
47.98 ,169.20 ,1339.5618,0.027728658,0.031953515,0.028278011,0.018750837,0.901585055,2.439156748,2.710357956,1.264907567
48.46 ,201.66 ,1248.7931,1.070133902,2.511994416,2.807843571,0.663727523,0.01979143,0.021578812,0.021425794,0.019641667
47.69 ,221.72 ,1241.4186,0.97881269,2.906890614,2.929416373,0.836371159,0.020704834,0.020177552,0.022126204,0.018386102
48.17 ,254.18 ,971.1769,1.685686231,2.677063698,2.897597261,1.124009907,0.027772351,0.024599085,0.028437983,0.023673898
47.79 ,84.21 ,876.4612,0.028945924,0.027586764,0.048563281,0.028101667,2.353363886,2.033502153,2.862519897,1.047044563
48.75 ,149.13 ,1250.7427,0.020436711,0.019776833,0.027155763,0.022666643,1.091044703,2.895739217,2.863727013,0.925824932
48.94 ,234.12 ,1017.3421,1.076205422,2.966920278,2.888307175,0.838919419,0.023458844,0.021836307,0.024182191,0.021037028
49.41 ,266.58 ,497.778,2.150808804,2.407233769,2.816076197,1.125746026,0.055180986,0.043076454,0.066648438,0.069882848
48.65 ,286.64 ,594.205,2.666843894,1.729420838,2.883414928,1.132913105,0.037420289,0.037187652,0.045370989,0.0384261
48.56 ,64.15 ,469.4675,0.052333837,0.053806078,0.082739944,0.064778603,2.794322055,1.366057771,2.871199015,0.917258097
49.03 ,96.61 ,943.0995,0.025728047,0.026831663,0.039462892,0.027749906,2.02061733,2.45957195,2.808956928,1.068058818
50.25 ,109.01 ,696.2433,0.037098243,0.037758105,0.067235821,0.032765346,1.605104858,2.789912841,2.789959557,1.064876657
49.51 ,129.07 ,731.1864,0.036059308,0.032333828,0.058823658,0.036910052,1.019257912,2.984581958,2.857787755,0.783724182
49.97 ,161.53 ,1563.5431,0.018399816,0.018293203,0.024091902,0.021153548,1.085890787,2.734146105,2.719503742,1.225171362
50.44 ,194.00 ,1008.1154,0.943017874,1.846899781,2.637007501,0.37478414,0.029735107,0.037615535,0.028347764,0.024540638
49.69 ,214.06 ,1278.5406,1.051588902,2.942829056,2.820225886,0.905393645,0.020914565,0.021560096,0.022596761,0.019070191
50.16 ,246.52 ,948.4656,1.452491941,2.891133847,2.82430989,1.053657211,0.02581825,0.023829263,0.026465528,0.023074819
49.79 ,76.55 ,730.4377,0.031871586,0.034960781,0.059902552,0.034148128,2.618073252,1.817487504,2.791352042,1.069234388
51.46 ,121.41 ,759.5178,0.031347191,0.032942386,0.056072716,0.030303355,1.197183262,3.018077125,2.763611379,0.862706166
50.72 ,141.47 ,1125.3282,0.024845935,0.023548902,0.031677934,0.027150967,1.044360221,3.032063893,2.79746003,0.853201518
51.18 ,173.93 ,1618.4419,0.027256378,0.041861777,0.026334434,0.020383249,0.807575073,2.095638637,2.160172193,0.929206345
50.90 ,226.46 ,1068.8464,0.966231718,3.048253838,2.797555323,0.863924114,0.023591306,0.022161069,0.02344676,0.020445545
51.36 ,258.92 ,752.9845,1.925670449,2.687737944,2.736899932,1.162253091,0.033703363,0.028525291,0.034972234,0.028336311
50.63 ,278.98 ,629.5242,2.563702605,2.036550872,2.763007978,1.148001534,0.035876259,0.03682564,0.037187308,0.035075421
50.53 ,56.49 ,348.3095,0.073666218,0.070771396,0.096112762,0.09737341,2.971067959,1.16255121,2.802351192,0.83017194
51.00 ,88.95 ,996.248,0.024057576,0.024204492,0.031297294,0.02673064,2.317187338,2.278213657,2.702271791,1.078746595
52.18 ,101.35 ,914.9794,0.027549637,0.031371039,0.039804783,0.030215731,1.917516979,2.676309535,2.680175371,1.111307942
51.91 ,153.87 ,1427.8313,0.020231249,0.020083181,0.026188149,0.022739867,1.123353994,2.96033149,2.699879428,1.060111764
52.37 ,186.33 ,711.594,0.819900577,1.041653453,2.438733137,0.223346946,0.026122183,0.025887928,0.056735186,0.027002064
51.64 ,206.39 ,1211.4189,1.073933963,2.901762922,2.682405055,0.662382895,0.021452501,0.023144,0.023241328,0.021311543
52.09 ,238.86 ,885.4588,1.215813879,3.06180182,2.744382239,0.932248407,0.026346789,0.024165764,0.026089658,0.025079499
51.82 ,291.38 ,418.3898,2.87475637,1.611977317,2.746310492,1.119922126,0.052600813,0.055001035,0.066457964,0.061220233
51.73 ,68.89 ,533.3162,0.045618639,0.045999811,0.063358374,0.052334886,2.850692286,1.566974331,2.72408989,1.055037756
53.35 ,113.75 ,862.0126,0.032812846,0.029266022,0.05448055,0.030954537,1.469682531,2.985737909,2.658963088,1.028352813
52.64 ,133.81 ,867.0478,0.031271823,0.028200441,0.044152869,0.031318714,0.975869365,3.106245275,2.714566753,0.856760719
53.09 ,166.27 ,1453.1488,0.018804393,0.019168115,0.023045944,0.023521579,0.979515553,2.720131996,2.531304664,1.288625531
52.82 ,218.79 ,1084.1975,1.034682604,3.106466539,2.695984215,0.918414966,0.023144779,0.023564775,0.024131019,0.020276056
53.26 ,251.25 ,793.7353,1.673312478,2.928645149,2.659527845,1.16557568,0.028356714,0.025985117,0.028930405,0.025037503
52.91 ,81.28 ,818.9685,0.02835179,0.027522732,0.036185641,0.030570884,2.609387317,2.063614126,2.637863217,1.115886924
53.80 ,146.21 ,1279.6591,0.022916968,0.022389557,0.027835236,0.025554024,1.098000135,3.124701423,2.643035239,0.945349553
54.24 ,178.67 ,395.3409,0.735833366,0.605822529,1.696064491,0.08835019,0.591157487,1.595404305,0.963429462,1.094448135
53.53 ,198.73 ,1038.0677,1.021297986,2.236714694,2.53063636,0.425813358,0.024952694,0.027709984,0.026777832,0.029715286
53.98 ,231.19 ,1009.6061,1.038898107,3.174610892,2.662156768,0.915409606,0.026409183,0.023964783,0.025881643,0.023505703
54.42 ,263.65 ,633.3025,2.172410202,2.651381745,2.580936823,1.190026779,0.044200609,0.034731343,0.061303068,0.033877504
53.71 ,283.72 ,606.0708,2.779555216,1.936067614,2.635776328,1.190554662,0.03788845,0.036674249,0.041926844,0.037264579
53.62 ,61.22 ,392.4194,0.067540773,0.065095671,0.085816877,0.082915908,3.036744637,1.323722484,2.645175995,0.932930887
54.06 ,93.68 ,1048.1313,0.025605282,0.024554073,0.031423782,0.027921045,2.242946648,2.51710276,2.565477774,1.116717669
55.21 ,106.08 ,838.2364,0.029504402,0.032729854,0.046776336,0.032579495,1.79228935,2.895947026,2.543732468,1.140631546
54.51 ,126.15 ,854.8923,0.029062729,0.030884203,0.04568427,0.028577637,1.094025561,3.16360005,2.633208811,0.880233068
54.94 ,158.61 ,1144.4352,0.022882191,0.023447052,0.02686819,0.027855808,1.103038134,2.980543049,2.520302289,1.19199838
55.38 ,191.07 ,732.7776,0.840157895,1.260317294,2.354028933,0.179089427,0.038721888,0.049463481,0.035309657,0.030743371
54.68 ,211.13 ,1061.931,1.067997542,3.086148528,2.565080831,0.90877401,0.024598711,0.026229692,0.025398887,0.023013673
55.12 ,243.59 ,763.7581,1.399518141,3.126056301,2.596799376,1.060435557,0.029384531,0.026765475,0.028261318,0.025913749
54.77 ,73.62 ,629.4573,0.038922289,0.036771422,0.048029562,0.041053778,2.855892245,1.804247661,2.560829519,1.126479239
56.33 ,118.48 ,876.5659,0.028696641,0.028576047,0.036771774,0.030802391,1.33369574,3.159478339,2.521347982,0.990421395
55.64 ,138.54 ,938.3729,0.029310813,0.026472885,0.034887016,0.027261439,1.032191208,3.223860106,2.571847252,0.924822213
56.07 ,171.01 ,1357.1664,0.02077238,0.019837713,0.024049706,0.026623037,0.870978035,2.65763037,2.028740132,1.291344616
55.81 ,223.53 ,867.7039,0.995457552,3.224531651,2.560607462,0.964438969,0.025747298,0.025011661,0.025513019,0.022397104
56.25 ,255.99 ,699.8499,1.910191678,2.905288079,2.513682838,1.222377207,0.032985722,0.029035336,0.035826515,0.028890102
55.55 ,276.05 ,406.5548,2.619319047,2.254215241,2.519235262,1.208115684,0.058052195,0.122544634,0.153145791,0.143175414
55.90 ,86.02 ,870.8649,0.026195398,0.025331711,0.030509165,0.029640809,2.545729541,2.305764571,2.479389031,1.138036204
57.44 ,130.88 ,933.4026,0.027951077,0.026740169,0.039973046,0.027288998,1.024920742,3.291083613,2.485934041,0.936498291
56.76 ,150.94 ,1137.5593,0.023370758,0.025207824,0.026619576,0.027931255,1.12444121,3.174116417,2.484634366,1.048435315
56.50 ,203.47 ,873.4775,1.036303552,2.831942425,2.413813678,0.584535899,0.028514173,0.033718033,0.028574683,0.039480447
56.93 ,235.93 ,694.7438,1.157899951,3.262767199,2.513477577,0.99381326,0.033526611,0.030003654,0.030430857,0.044072073
57.36 ,268.39 ,524.1856,2.409409415,2.57149126,2.419267578,1.220845413,0.06142155,0.039471432,0.085333993,0.038711322
56.68 ,288.45 ,448.3458,2.977897112,1.791691333,2.499457426,1.219576856,0.050691392,0.055687985,0.063704299,0.057166107
56.59 ,65.96 ,456.62,0.059647269,0.056254881,0.070973038,0.065586175,3.068268337,1.518944104,2.497216301,1.067489338
57.02 ,98.42 ,835.2518,0.028110598,0.027297703,0.032433059,0.032145868,2.132861806,2.747264559,2.437249689,1.169318126
58.12 ,110.82 ,800.1796,0.030775535,0.02987112,0.041907977,0.03404261,1.643267247,3.085327429,2.410145619,1.138090165
57.87 ,163.34 ,833.0946,0.029754824,0.029696261,0.030603986,0.039710514,1.03485005,2.960173124,2.336517471,1.269086938
58.29 ,195.80 ,698.9394,0.913850055,1.855615695,2.250191649,0.280517024,0.036262922,0.038199969,0.035942989,0.047268608
57.61 ,215.87 ,936.0812,1.062154966,3.248287737,2.449694216,0.98870071,0.026264066,0.027415046,0.027037177,0.023314951
58.04 ,248.33 ,693.5461,1.618024148,3.139286922,2.440695133,1.191432295,0.032400346,0.029721323,0.032283102,0.028871305
58.46 ,280.79 ,518.3602,2.84326062,2.135982834,2.397983468,1.255083745,0.039052244,0.039130678,0.044526931,0.038338495
57.70 ,78.36 ,770.4788,0.032626769,0.031012053,0.040030191,0.034948583,2.81846632,2.043291647,2.403368121,1.176078142
59.21 ,123.22 ,862.4109,0.027805202,0.026791618,0.032043397,0.030134088,1.19454408,3.304594928,2.393689361,0.98952197
58.54 ,143.28 ,1027.4711,0.026294256,0.023437303,0.030282911,0.024901392,1.100199943,3.31251831,2.427286275,0.99482507
58.96 ,175.74 ,959.9764,0.113918681,0.112944583,0.03235277,0.027389104,0.81187707,2.55015129,1.322135182,1.25931431
59.38 ,208.20 ,724.4909,1.050653378,3.184413202,2.300638073,0.834890695,0.033019861,0.040915671,0.032121972,0.045865283
58.71 ,228.27 ,847.9143,1.002128949,3.330894285,2.433391018,1.008324017,0.02924916,0.027345567,0.027791496,0.025686516
59.13 ,260.73 ,639.5423,2.149027845,2.869960362,2.352369415,1.263755212,0.036604788,0.03241539,0.04055897,0.032377247
59.46 ,70.69 ,530.3564,0.049844204,0.046271857,0.057172881,0.051392732,3.06616216,1.75152319,2.341658023,1.182124834
58.79 ,90.76 ,914.233,0.027487634,0.025108426,0.028817323,0.032019247,2.454617735,2.536733763,2.322155887,1.174728371
5.36 ,58.72 ,433.715,0.474706054,0.502697212,0.926248627,0.071712111,0.752724066,0.708009456,3.694045521,0.698269732
59.88 ,103.16 ,770.0057,0.031046947,0.030550618,0.037008172,0.035429424,1.987553744,2.960828014,2.3005735,1.207937446
60.29 ,135.62 ,1006.9939,0.025549073,0.023707989,0.032174552,0.02612643,0.998287228,3.380778656,2.353603371,1.00231258
59.63 ,155.68 ,515.1871,0.045992824,0.061136995,0.039024454,0.086106332,1.112035149,3.192500193,2.319828179,1.161192545
60.04 ,188.14 ,692.0611,0.606200183,0.709038081,2.025433676,0.10512906,0.035883112,0.033680073,0.048343506,0.031999888
60.45 ,220.60 ,806.9485,1.036744535,3.369900901,2.332093272,1.038165354,0.029650783,0.029363596,0.028154388,0.025977814
59.79 ,240.66 ,666.1451,1.330684092,3.312275861,2.372375625,1.095986735,0.045390447,0.0390674,0.036015736,0.032719939
60.21 ,273.13 ,392.3908,2.644570968,2.466272712,2.280317411,1.257081455,0.147576829,0.056189647,0.144831069,0.116244081
60.95 ,115.56 ,793.6259,0.03025099,0.030312465,0.034159796,0.033806313,1.481914265,3.257260567,2.284269892,1.11126408
61.36 ,148.02 ,770.9346,0.032095927,0.043940727,0.029991709,0.027217726,1.122961922,3.357325747,2.263047648,1.078630939
60.70 ,168.08 ,773.2427,0.03299914,0.03093275,0.037126662,0.038772412,0.904715906,2.902778079,2.133944387,1.279857659
61.11 ,200.54 ,481.6049,0.963576704,2.600038773,2.12432443,0.498381075,0.052914367,0.057034056,0.050466191,0.067324837
60.86 ,253.06 ,607.8793,1.855184221,3.11326045,2.280555779,1.275592984,0.035454876,0.033093893,0.035227472,0.032130772
61.27 ,285.52 ,445.2659,3.044332579,1.977910386,2.25991072,1.287710825,0.050795488,0.04994631,0.055269655,0.052292964
60.54 ,83.09 ,843.0496,0.029413115,0.027821653,0.031390386,0.03313135,2.760926502,2.285354192,2.249666858,1.210253957
62.01 ,127.95 ,902.756,0.027030938,0.025355579,0.030566308,0.028728816,1.080314287,3.424259643,2.258218279,1.02861683
61.76 ,180.48 ,525.7672,0.281260801,0.147412148,1.638252143,0.049304929,0.745644251,2.382411679,1.553352706,1.148961043
62.17 ,212.94 ,716.694,1.060631164,3.344227935,2.193483456,1.02963468,0.033373411,0.041179261,0.032686995,0.03734441
61.52 ,233.00 ,620.4031,1.095597601,3.423724483,2.284540732,1.069403971,0.037439133,0.032268561,0.034378731,0.030348438
61.93 ,265.46 ,518.956,2.397831421,2.788132709,2.19010267,1.287597046,0.041631928,0.036140024,0.045878166,0.040268745
62.25 ,75.43 ,655.755,0.040814808,0.037454391,0.04506803,0.042098215,3.032937672,1.983470718,2.180079921,1.232026885
61.60 ,95.49 ,820.1726,0.030912659,0.029628763,0.031611614,0.03571116,2.334614637,2.766722654,2.196221498,1.220450225
62.65 ,107.89 ,710.0006,0.031391772,0.031741078,0.034993637,0.036791706,1.823082025,3.14836224,2.17687222,1.236785424
63.06 ,140.35 ,970.4777,0.02406381,0.022467655,0.025949032,0.026305129,1.080881485,3.465997163,2.204490476,1.062791734
63.46 ,172.81 ,980.6759,0.027179969,0.025675038,0.031868887,0.031951803,0.808948182,2.791087639,1.916129776,1.240320326
62.81 ,192.88 ,565.0134,0.721116055,1.434482275,1.737726062,0.163883471,0.042728433,0.042807586,0.045405256,0.049254988
63.22 ,225.34 ,694.6843,0.976211857,3.465909099,2.202727242,1.091332284,0.033798702,0.032435049,0.032464312,0.02956728
62.57 ,245.40 ,574.8703,1.540223116,3.316076748,2.213619865,1.225558745,0.037526053,0.033607954,0.036882466,0.033912067
62.98 ,277.86 ,511.5375,2.869880929,2.333915274,2.153050511,1.309282532,0.048975596,0.102036466,0.068964825,0.065030563
63.30 ,87.83 ,670.5379,0.034094182,0.03128079,0.032105405,0.039933181,2.656132587,2.522775406,2.089616197,1.227099495
64.33 ,100.23 ,683,0.035246003,0.033537575,0.039502191,0.038859299,2.182257968,2.980933228,2.068317123,1.266611933
63.70 ,120.29 ,759.364,0.029784792,0.029169072,0.031540933,0.032954412,1.318197901,3.398694801,2.16243051,1.114303519
