theta,phi,require time (s),NN,NP,NT,NB,PN,PP,PT,PB
145.78,92.4,412.5,0.4406925,0.456521632,0.696166413,0.753717037,3.870518488,4.140214965,3.284870169,7.048399099
147.47,104.8,424.02,0.36976005,0.375954199,0.465520069,0.487861196,3.211628227,4.440908039,3.340832818,7.221112785
147.21,19.82,441.49,1.832775136,0.871056039,0.348369003,0.532678851,4.434726633,2.386487447,3.505497051,7.053346505
146.68,209.85,405.08,2.352331842,4.856961892,3.03076847,7.239283654,1.177646347,1.816156635,0.642233936,3.921151932
147.34,242.31,421.07,2.669717793,4.847857129,2.990603788,7.438833151,0.595048332,0.701366621,0.648096436,1.401989757
146.94,294.83,416.81,4.72137796,2.963316284,3.112333163,7.449761237,0.644029552,0.601627485,0.692264707,1.35022344
146.55,347.36,418.33,4.278730011,2.391176492,3.854889376,6.990299311,3.030912469,1.587609247,2.975864697,5.854423903
146.81,72.34,396.39,0.425576065,0.433155857,0.646610583,0.729844695,4.515165944,3.168240057,3.278182934,7.163928729
148.14,137.26,411.81,0.305403991,0.308592893,0.414241309,0.3877132,2.193460947,4.771317847,2.732948104,7.257012522
147.74,189.79,411.45,2.123552234,4.094130526,3.896482777,6.924864863,1.637090947,3.079706074,3.15919205,6.294194435
148.42,222.25,394.91,2.209116043,4.81574243,2.763032,7.441600366,0.922939312,1.175039382,0.576102246,3.077675784
148.01,274.77,386.41,4.031905943,3.788275282,3.486438409,7.404246711,0.476781679,0.505295568,0.599728096,1.001742361
147.6,327.29,398.16,4.739387375,2.521080218,3.026883086,7.38420723,1.638074662,1.16646919,0.62850096,3.797748959
148.28,359.75,437.01,3.494748865,2.012150688,3.981226392,6.604232463,3.48498024,1.904751634,4.000131007,6.680409131
147.87,52.28,428.07,0.279632748,0.334472756,0.347845587,0.499467664,4.731104591,2.365262614,2.723289789,7.261893987
149.25,117.2,430.26,0.346311307,0.388266673,0.541148625,0.477695858,2.600637372,4.557212631,3.036821987,7.309994901
148.83,169.72,436.96,1.367708169,2.092036903,0.385318657,1.804806463,2.134539936,3.977383265,3.552566933,6.962114136
149.11,254.71,402.25,3.14942548,4.411597191,3.335159067,7.521341018,0.544091461,0.552025771,0.59004981,1.136920807
148.69,307.23,400.66,4.684943449,2.493994358,2.829714611,7.523283444,0.92157665,0.788715289,0.622174339,2.340147944
148.97,32.22,404.85,0.256977255,0.267401359,0.301786842,0.345823157,4.542137511,2.365367729,3.010939103,7.263852926
149.39,339.69,405.5,4.289962038,2.463213671,3.498869725,7.300546498,2.546853829,1.515368754,1.956509925,5.355637108
148.55,84.74,429.42,0.43038192,0.412676964,0.661152294,0.682824297,3.968333949,3.623750058,3.433682146,7.217733066
13.92,188.57,436.77,1.761813396,2.293425518,7.334720674,2.37563876,1.576396099,1.811213948,3.503334121,0.793983322
150.1,12.15,409.73,2.772750439,1.518528139,1.582213185,2.995151955,3.906310514,2.210529964,3.751910497,7.084142695
149.95,149.66,388.7,0.291282897,0.299901724,0.333969104,0.41567015,2.282681809,4.463715845,3.006265846,7.276612439
149.53,202.19,411.58,2.273268405,4.374980752,3.345387572,7.287778766,1.443522671,2.461242161,1.632533646,5.163978588
150.24,234.65,401.29,2.33198577,4.61652535,2.896426223,7.573315527,0.816899164,0.992195761,0.618958486,2.543046844
149.81,287.17,385.2,4.269736217,3.176862501,3.305219196,7.55431026,0.709999026,0.638828136,0.644844361,1.471420945
149.67,64.68,394.32,0.374266858,0.389237945,0.547805674,0.646870551,4.400819,2.731511896,3.080311409,7.344874961
150.39,97.14,400.37,0.367169313,0.414064462,0.607199765,0.6624219,3.365219421,3.944929977,3.368763468,7.325249677
151.12,129.6,391.88,0.318269706,0.312065537,0.405283691,0.426936032,2.199533437,4.450702572,2.856231209,7.406636225
150.68,182.12,452.85,1.915499015,3.45875985,3.803390582,6.753706531,1.867493479,3.246088231,3.46195603,6.799638142
151.42,214.59,375.94,2.234286633,4.434809578,2.987686234,7.512485448,1.285356129,1.727355465,0.726957507,4.308125452
150.97,267.11,372.22,3.515507064,3.844776257,3.358949912,7.545414638,0.593339918,0.61683496,0.606250722,1.307759584
150.53,319.63,361.76,4.502548895,2.380777657,2.919761857,7.56281662,1.385548356,1.109324292,0.605112542,3.668987881
151.27,352.09,402.84,3.638209613,2.23202827,3.763620222,7.058318206,2.971109142,1.799499937,3.557923004,6.807920877
152.33,109.54,367.65,0.356153924,0.344442845,0.403772343,0.591779946,2.781209821,4.100204635,3.200353646,7.460443813
151.87,162.06,384.25,0.366764917,0.420695644,0.263675439,0.313955763,2.20526625,3.966897517,3.305645649,7.23468479
152.18,247.05,393.43,2.687013114,4.26678052,3.174043735,7.637180402,0.749224619,0.913834748,0.581162937,2.157954155
151.72,299.57,362.44,4.312051138,2.631163235,3.095694674,7.656428469,0.978566083,0.850584649,0.617718789,2.576713075
152.48,332.03,376.52,4.144614277,2.408970394,3.219497601,7.512639784,2.13075727,1.471003975,1.339861014,5.063630025
151.57,77.08,415.06,0.40412131,0.393757718,0.591145941,0.66811863,3.938831001,3.116051925,3.287981759,7.400868208
153.11,142,385.82,0.292224288,0.29859967,0.331635735,0.443610612,2.157829416,4.211808615,2.957818565,7.456403416
152.64,194.52,437.31,2.15666925,3.834260476,3.541839729,7.248330571,1.68681392,2.634659517,2.649544126,6.333359413
153.43,226.98,400.79,2.128378985,4.276701506,2.941955535,7.656745305,1.141133398,1.37563732,0.623727481,3.752793145
152.95,279.51,380.85,3.764774692,3.270463931,3.301262275,7.674093434,0.810482189,0.706846027,0.559739896,1.808914345
153.27,4.49,407.8,2.908322673,1.904140204,3.272072374,5.995584078,3.327145783,2.036519772,3.594646625,7.058329401
152.79,57.01,409.59,0.303148346,0.34539456,0.441421315,0.560635841,4.179774458,2.389978283,3.007362622,7.469340992
154.41,121.94,376.33,0.321989144,0.323652892,0.372690226,0.532896139,2.309454281,4.060775319,3.040908952,7.543474033
153.91,174.46,432.57,1.754905262,2.854534859,2.273764634,5.138779318,2.021205577,3.328758641,3.279169806,7.09871317
154.24,259.44,397.39,3.026456033,3.791909636,3.239527083,7.713568962,0.755273746,0.839822827,0.573202662,1.917659909
153.75,311.97,392.79,4.152979922,2.302779763,3.004038011,7.71150144,1.368410517,1.168608484,0.613234806,3.754286728
153.59,89.48,411.02,0.351008287,0.359465722,0.494616525,0.471489644,3.398573322,3.427635245,3.17048965,7.43630123
155.42,16.89,401.77,2.138154134,1.298419804,0.473389072,1.12324156,3.538881837,2.180473781,3.382960956,7.349259086
154.74,206.92,424.83,2.182231889,3.946342391,3.181301794,7.531247602,1.560753639,2.137242449,1.606604395,5.491037259
155.08,291.91,383.17,3.833433527,2.736541852,3.188865363,7.767074501,1.117985746,0.979049246,0.59672452,3.037333963
154.57,344.43,391.36,3.600217537,2.304368605,3.440554388,7.384708932,2.498470126,1.748669372,2.757365652,6.439767792
154.91,69.41,408.43,0.354707416,0.363308073,0.498718647,0.586407521,3.78776315,2.686500796,3.172507592,7.550013009
155.77,101.88,408.36,0.334278421,0.365809612,0.494612589,0.533590996,2.862618023,3.598209759,3.179572707,7.567764762
156.12,186.86,384.39,1.998010157,3.224722668,3.369807688,7.156551033,1.847520279,2.707675493,2.954966283,7.064901131
155.59,239.38,409.84,2.339048288,4.010227887,3.075217673,7.754841963,1.108276724,1.321422507,0.597643474,3.519663235
156.47,271.84,409.77,3.246092306,3.252928503,3.03829771,7.729040197,1.036839768,0.967604669,0.54699499,2.806343259
155.94,324.37,361.34,3.844155088,2.288400264,3.087183399,7.695455027,1.83493286,1.487209258,1.096087715,5.005277829
156.29,49.35,388.92,0.268077896,0.298979404,0.359350245,0.455117739,3.819723231,2.165049945,3.037212591,7.597265276
156.65,134.34,361.85,0.313840489,0.314593293,0.370379417,0.469075352,2.039502509,3.829040483,3.027046124,7.596665668
157.02,219.32,402.87,2.085631221,3.832408551,2.994825753,7.718586454,1.468726806,1.755950817,0.966193275,4.953077703
157.39,304.31,391.52,3.716827313,2.362026083,3.106162069,7.824866267,1.505240086,1.318549277,0.635535891,4.115422265
156.84,356.83,380.42,2.961735789,2.074061495,3.207588801,7.102441722,2.779675884,1.925966156,3.216758593,7.100582114
157.2,81.81,392.14,0.318991803,0.325254066,0.410354489,0.472292833,3.306682275,2.931744824,3.062433278,7.584036066
158.14,114.27,389.25,0.32923567,0.339033045,0.437372369,0.528536004,2.389494122,3.57246971,3.109924981,7.665192569
157.57,166.8,393.2,1.587309104,2.060345023,0.61854089,2.67499806,2.062257929,3.264400732,3.112288478,7.378855737
157.95,251.78,399.67,2.58641579,3.578981282,3.124935366,7.826854781,1.193444748,1.340368286,0.556759131,3.599540201
158.34,336.77,407.92,3.394280879,2.236315361,3.182015606,7.61704118,2.113911745,1.732019639,2.155862468,6.262398636
159.13,146.74,393.89,0.259565365,0.266264292,0.302463272,0.355672778,2.060451689,3.483359561,3.042014833,7.629613579
158.53,199.26,401.85,2.068130457,3.374911849,3.196227369,7.507854236,1.749592312,2.217717119,2.285848102,6.567254113
158.93,284.24,377.5,3.307973407,2.765237227,3.094995256,7.849270705,1.376135031,1.273517796,0.560528337,3.759314765
158.73,61.75,373.99,0.300543839,0.311599799,0.400254035,0.481668085,3.487008633,2.337927979,3.087830842,7.674260712
159.33,9.23,387.23,2.335581491,1.861940835,1.823806835,4.599787725,2.973213045,2.053492787,3.118661916,7.356901106
15.07,358.54,435.08,2.188533942,1.857347642,7.178755774,2.301829354,2.083284336,1.721054869,7.059797461,2.1635555
160.16,179.2,399.14,1.866999901,2.611893013,2.794765047,7.045752939,1.89857698,2.633508033,2.669526276,7.200928818
159.53,231.72,381.7,2.094086708,3.586967224,3.039231881,7.828164123,1.482133089,1.666202756,0.764249672,4.735567909
159.95,316.7,379.19,3.416480399,2.150107428,3.043277307,7.814791474,1.720785021,1.55679096,1.080688162,5.262338367
159.74,94.21,377.81,0.294868567,0.29960351,0.368647586,0.454866591,2.81382589,3.044805012,2.894180023,7.661557252
160.8,126.67,390.53,0.294654844,0.302088104,0.369081141,0.435137213,2.069402937,3.363289899,3.031312593,7.700555488
161.24,211.66,394.74,2.014867602,3.276508184,3.016296681,7.680266524,1.694310184,1.885307734,1.696009634,6.086687361
160.58,264.18,374.73,2.736203275,3.091953533,2.874710329,7.850516035,1.423174629,1.479744876,0.547594355,4.049123424
161.02,349.17,383.21,2.839487538,2.094609305,2.956532557,7.397283373,2.308307706,1.869866318,2.664630853,7.253109628
161.46,74.15,387.21,0.282544273,0.280706775,0.342971725,0.403892676,3.04318106,2.485978007,2.98073761,7.721693809
161.92,159.13,371.98,1.278600788,1.277868485,0.320934459,1.495428012,1.991000308,3.013207657,2.935955171,7.556764336
162.15,21.63,385.36,1.17734012,1.304746738,0.302722597,1.357751942,2.9526241,2.040879724,3.007116911,7.595263857
162.39,244.12,381.84,2.218333073,3.197662067,2.996911123,7.916193016,1.586011253,1.707564917,0.733282913,4.885177445
161.69,296.64,377.73,3.169650052,2.357349258,3.044588795,7.909610533,1.677988612,1.559105612,0.697669381,4.745460636
162.63,106.61,380.34,0.278422642,0.293612635,0.347552613,0.40761776,2.361963835,3.008249426,2.955944965,7.731877786
163.11,191.59,385.36,1.923274427,2.728164363,2.829986263,7.431490014,1.857798651,2.186316973,2.41101937,7.3161003
162.87,329.1,387,3.007831361,2.102860783,2.969821777,7.755278794,1.857269286,1.751151318,1.818177616,6.38578866
164.39,224.06,387.73,1.915167506,2.998120795,2.943394833,7.864809714,1.703006097,1.712307099,1.383206825,6.013176334
163.61,276.58,366.17,2.726930345,2.610456546,2.744573517,7.898877807,1.685516894,1.664609348,0.616700456,4.787350753
164.13,1.56,416.31,2.243689992,1.911986311,2.376166378,7.183999561,2.354593187,1.900950681,2.509677964,7.344084552
165.21,171.53,378.59,1.762838617,2.087695263,1.891771804,5.87709166,1.890257596,2.456506893,2.545179333,7.46436808
164.93,309.04,383.92,2.85990644,2.079669133,2.924420545,7.887876503,1.724735658,1.720859729,1.164272023,5.826813949
165.5,34.03,368.64,0.667790187,0.83838555,0.267660904,0.380927931,2.724375297,1.960953329,2.845186107,7.682978548
165.78,256.52,378.85,2.265653478,2.719410904,2.719035295,7.911317928,1.737611275,1.766447333,0.777414543,5.381815057
166.38,341.5,377.87,2.471161643,1.986692507,2.592087945,7.593384188,1.917476483,1.839416128,2.103885255,7.337619518
166.69,203.99,397.05,1.87337665,2.5936525,2.681253755,7.642546493,1.801124814,1.859942069,2.00537756,7.161840365
167.32,288.98,387.58,2.521746312,2.213582526,2.707135514,7.896889759,1.75876899,1.763982504,0.919172943,5.80805393
167.99,13.96,384.47,1.813190671,1.79307736,1.3604614,5.224871407,2.265549824,1.871235868,2.413798251,7.553151074
167.65,151.47,400.33,1.350680696,1.345653537,0.396658039,2.205531225,1.863704759,2.496547845,2.660900382,7.657601409
168.34,236.46,368.82,1.943868861,2.578593227,2.700921442,7.855208705,1.768506399,1.712109973,1.213327893,6.314371461
169.46,183.93,408.68,1.740179637,2.056189757,2.069799133,7.310045775,1.785802883,1.958377338,2.065302468,7.441016127
169.07,321.44,394.92,2.361920278,1.929355226,2.56570982,7.76716635,1.671136015,1.777678979,1.580776792,6.929225345
16.13,168.5,428.45,1.61946736,1.955939883,3.639460193,0.873283696,1.788121152,2.490113024,7.333616862,2.502012639
170.27,268.92,385.26,2.106807257,2.213256755,2.226912515,7.82396948,1.749478023,1.747905605,0.79057774,6.28822415
169.86,46.42,402.37,0.823052751,1.016895289,0.280305768,0.749209899,2.308680395,1.846202654,2.572354344,7.728309215
170.71,131.41,388.39,1.039983873,0.952470635,0.292164411,1.15480836,1.794042317,2.263023248,2.472343189,7.732830928
171.16,353.9,402.85,1.897643706,1.801130597,1.908341593,7.369542344,1.843841407,1.768956197,1.907978268,7.4563668
171.64,216.39,384.68,1.757284057,2.190276854,2.26121631,7.681352239,1.760518186,1.662722777,1.561883481,7.312154222
172.15,78.89,389.17,0.803612584,0.873555984,0.260530025,0.500270302,2.04188762,1.96590579,2.159678784,7.722576731
173.28,163.87,395.15,1.628595723,1.689630122,1.356883584,6.311792313,1.716093452,1.906800226,1.891737117,7.561124891
172.69,301.38,388.99,2.046657888,1.881548527,2.194657417,7.743301891,1.633304402,1.733298152,1.20969756,7.052804656
173.92,26.36,423,1.551838947,1.659671353,1.068770143,5.470704456,1.883698247,1.743292169,1.9044785,7.610753368
175.47,111.35,404.32,1.525915221,1.543210944,0.572418064,3.915339556,1.729230474,1.85006926,1.752448978,7.645634981
174.64,248.85,380.06,1.755314255,1.94053122,1.822954712,7.6431363,1.673082372,1.639984227,1.067720072,7.283100364
176.49,333.84,391.66,1.670564727,1.672931525,1.451646318,7.422319187,1.59467149,1.641955541,1.38924798,7.460997644
177.97,196.33,380.37,1.539530334,1.62543628,1.164032523,7.29237484,1.596704765,1.589746352,1.178387592,7.456041862
18.31,10.94,418.27,2.082443741,1.73658644,3.558546103,1.273463673,2.667847637,1.895192257,7.301923341,2.732808272
19.2,180.9,410.11,1.766202459,2.506189719,7.027395587,2.647400261,1.705669493,2.365167536,6.885838065,2.385450938
20.05,350.87,420.45,2.831447716,2.045266998,7.330041048,2.990072455,2.21667532,1.676341673,4.690434114,1.958064005
23.35,173.24,428.71,1.636191028,2.50428867,3.98749073,1.226718881,1.861624995,2.999824224,7.035206987,2.881080431
22.61,3.27,436.02,2.607561803,1.874174556,6.543064485,2.899514286,2.823118033,1.866425833,6.980340489,3.011735561
24.06,343.21,414.73,3.450194906,2.215701083,7.40996273,3.300783577,2.083915998,1.179938738,1.861842983,0.826551194
24.92,15.67,451.47,2.235420022,1.258217933,1.507462461,0.594361342,3.4669007,2.088189513,7.273577966,3.241304549
25.59,185.64,408.5,1.893482396,3.218931022,6.982138581,3.400240419,1.449131552,2.217952268,2.126386892,0.443664104
26.25,355.61,409.55,3.219086734,2.059882749,6.99111089,3.484977969,2.804267022,1.730298332,6.171746161,3.191975437
28.28,8.01,424.81,2.806598482,1.720580169,4.545037457,2.542171389,3.518318803,2.019853947,6.982362532,3.574718559
28.88,177.98,425.85,1.682810037,3.07968911,6.056067292,3.368188288,1.767761579,2.993305479,6.628874401,2.735023386
29.47,347.95,401.44,3.835952727,2.270307135,7.113296831,3.69961236,2.596543645,1.473989053,3.39532278,1.903802515
2.03,111.25,375.74,1.425906329,1.45054465,5.564538366,0.675892887,1.489260466,1.544033933,7.324722982,1.130343857
30.19,20.41,448.17,1.470327646,0.676700706,0.374555846,0.255134872,4.136715671,2.269715168,7.208068164,3.296341825
31.31,0.35,439.61,3.396522433,1.942022052,6.583447727,3.906295823,3.374612906,1.818722,6.527827677,3.834010104
32.4,340.28,402.22,4.397421033,2.458586104,7.164487784,3.510005969,2.248831799,0.974769732,1.038127642,0.437632532
33.06,12.74,444.16,2.85448584,1.342864231,2.693326022,1.396724527,4.163728577,2.191456809,6.922320389,3.697183444
33.58,182.71,397.42,1.80550426,3.718466955,6.503342723,3.903214848,1.460090457,2.392188029,3.201901247,0.927238208
34.09,352.68,459.9,4.039295454,2.194064475,6.774693219,3.917227157,3.199147672,1.554337489,4.913761683,3.183261466
36.21,175.05,480.69,1.408561941,3.277766392,2.770858329,0.614460671,1.783422872,2.738447068,5.121638972,2.37525825
35.72,5.08,445.98,3.45818026,1.699885961,5.375709531,3.517345255,4.008442059,1.975281234,6.535343425,3.770250537
37.29,17.48,428.45,2.422368725,1.009341653,0.951409318,0.418621618,4.719212646,2.373754908,6.816097488,3.290680015
36.69,345.02,419.88,4.626725588,2.459406774,6.88337984,3.548842096,2.777919666,1.177085917,2.454013338,1.387284673
38.22,357.42,492.31,4.100610073,2.007811347,6.335726115,3.720144758,3.736306482,1.64442444,6.061406246,3.672790989
39.14,337.36,457.94,5.138956797,2.665052664,6.874652936,3.098017849,1.979528154,0.763972649,0.60607313,0.376703771
39.7,9.82,481.21,3.406559741,1.509254793,3.585076838,2.022408013,4.589407653,2.171049751,6.477790549,3.445728905
40.15,179.79,507.11,1.589520935,3.838015708,5.901468979,3.231018649,1.166282594,3.176652686,4.196673923,1.392854208
41.14,22.22,435.77,1.34565519,0.454040836,0.403901815,0.33299438,5.236346183,2.555065474,6.653076747,2.896904623
41.46,329.69,415.13,5.55019754,2.707967142,6.85600539,2.640311546,0.491413896,0.28183629,0.341010452,0.308749662
40.59,349.75,442.33,4.726685041,2.347450317,6.509626647,3.543391471,3.233544059,1.384046383,3.662743848,2.312366141
42,2.15,499.15,4.052897406,1.795180608,5.909525784,3.66380694,4.312405084,1.811682886,5.993470735,3.557169322
43.37,14.55,461.16,3.088870083,1.299673907,1.851209676,0.906292843,5.118591184,2.394370008,6.367756797,3.217666676
42.85,342.09,484.68,5.283583586,2.660195997,6.571005473,3.20639989,2.860956168,1.187062773,1.59803687,0.846316568
43.69,322.03,447.71,5.867156961,2.63218567,6.747116083,2.271184484,0.278117937,0.276683122,0.357287015,0.342266866
